Target,h2h_home_wins,h2h_away_wins,h2h_ties,home_scored,home_conceded,away_scored,away_conceded
away_win,0,0,0,74.0,23.0,44.0,33.0
home_win,1,0,0,195.0,179.0,17.0,25.0
home_win,0,0,1,96.0,79.0,31.0,57.0
tie,2,9,6,77.0,77.0,153.0,102.0
tie,1,3,1,107.0,90.0,87.0,96.0
away_win,7,1,1,61.0,52.0,21.0,95.0
tie,4,7,1,33.0,64.0,40.0,53.0
home_win,8,31,16,70.0,95.0,142.0,118.0
home_win,2,2,2,45.0,30.0,85.0,60.0
home_win,2,3,1,19.0,22.0,16.0,12.0
away_win,8,2,6,252.0,86.0,210.0,103.0
tie,3,0,0,202.0,128.0,117.0,147.0
away_win,0,0,0,66.0,82.0,60.0,51.0
home_win,1,0,0,17.0,10.0,13.0,26.0
home_win,0,0,0,233.0,136.0,58.0,40.0
tie,0,0,0,117.0,119.0,46.0,57.0
away_win,3,2,0,108.0,100.0,148.0,112.0
away_win,0,0,0,134.0,101.0,74.0,76.0
tie,0,0,0,147.0,146.0,58.0,144.0
home_win,3,2,1,71.0,68.0,53.0,73.0
home_win,1,4,2,82.0,28.0,52.0,35.0
tie,0,2,0,97.0,131.0,212.0,109.0
home_win,1,0,0,33.0,39.0,6.0,14.0
home_win,3,0,1,103.0,40.0,23.0,24.0
tie,3,9,5,168.0,137.0,194.0,165.0
home_win,6,7,3,117.0,56.0,129.0,107.0
tie,1,9,4,88.0,86.0,106.0,129.0
away_win,1,3,1,57.0,64.0,43.0,48.0
tie,1,3,0,29.0,26.0,99.0,77.0
home_win,6,3,5,43.0,61.0,68.0,85.0
away_win,0,0,0,35.0,57.0,274.0,116.0
home_win,7,8,7,76.0,56.0,136.0,117.0
home_win,30,17,13,145.0,135.0,101.0,111.0
tie,1,1,0,21.0,42.0,16.0,20.0
away_win,0,1,0,57.0,129.0,138.0,107.0
away_win,0,0,0,102.0,143.0,63.0,54.0
tie,2,1,1,140.0,96.0,107.0,96.0
tie,0,2,0,97.0,101.0,222.0,103.0
home_win,1,0,0,15.0,9.0,132.0,147.0
tie,0,1,0,13.0,44.0,80.0,117.0
away_win,1,4,1,23.0,58.0,96.0,40.0
away_win,0,5,0,79.0,79.0,257.0,80.0
home_win,15,7,5,190.0,76.0,116.0,67.0
tie,2,0,0,33.0,48.0,89.0,112.0
home_win,0,0,0,201.0,45.0,68.0,81.0
home_win,31,26,18,144.0,141.0,180.0,90.0
home_win,10,1,4,115.0,85.0,52.0,60.0
away_win,3,9,6,39.0,98.0,90.0,95.0
home_win,52,22,12,170.0,67.0,131.0,80.0
tie,0,3,0,109.0,84.0,235.0,117.0
home_win,9,4,5,208.0,95.0,139.0,134.0
tie,2,5,2,133.0,123.0,115.0,82.0
away_win,1,1,1,144.0,62.0,98.0,49.0
home_win,4,0,0,75.0,71.0,5.0,233.0
tie,0,2,1,66.0,101.0,159.0,92.0
home_win,2,0,0,41.0,45.0,35.0,44.0
home_win,24,2,3,193.0,67.0,89.0,102.0
home_win,2,0,1,158.0,92.0,69.0,109.0
home_win,15,4,2,122.0,62.0,159.0,60.0
home_win,0,1,0,71.0,65.0,97.0,87.0
home_win,24,5,2,101.0,79.0,59.0,60.0
home_win,0,0,0,123.0,95.0,153.0,113.0
home_win,2,2,0,109.0,57.0,27.0,48.0
tie,6,1,1,124.0,75.0,68.0,84.0
away_win,2,11,4,71.0,73.0,243.0,114.0
away_win,0,1,0,29.0,28.0,59.0,20.0
home_win,1,1,2,46.0,60.0,79.0,73.0
tie,2,0,0,76.0,28.0,28.0,32.0
tie,1,0,0,135.0,120.0,81.0,87.0
away_win,1,2,1,121.0,109.0,202.0,85.0
home_win,4,8,1,42.0,60.0,93.0,83.0
tie,0,0,0,94.0,90.0,164.0,96.0
home_win,22,7,9,219.0,128.0,98.0,124.0
tie,19,26,12,137.0,115.0,190.0,116.0
home_win,7,1,2,169.0,85.0,86.0,84.0
tie,36,26,18,89.0,85.0,80.0,69.0
home_win,0,0,0,32.0,50.0,28.0,35.0
home_win,0,0,0,51.0,81.0,3.0,31.0
away_win,1,4,2,128.0,113.0,277.0,175.0
away_win,0,7,0,13.0,19.0,147.0,101.0
tie,37,27,20,71.0,64.0,90.0,76.0
tie,8,23,13,109.0,84.0,278.0,170.0
away_win,4,8,1,9.0,30.0,18.0,12.0
home_win,14,1,5,129.0,56.0,100.0,76.0
home_win,0,0,0,173.0,112.0,106.0,80.0
away_win,7,1,4,171.0,57.0,141.0,65.0
away_win,1,0,0,62.0,142.0,43.0,80.0
tie,5,10,0,132.0,95.0,159.0,62.0
home_win,1,0,0,75.0,27.0,22.0,26.0
away_win,3,13,7,101.0,95.0,142.0,99.0
away_win,30,25,19,258.0,83.0,221.0,86.0
away_win,0,3,0,96.0,79.0,183.0,75.0
away_win,2,0,1,128.0,86.0,121.0,40.0
away_win,1,1,0,102.0,98.0,55.0,50.0
away_win,11,15,8,227.0,119.0,219.0,93.0
away_win,3,9,1,98.0,112.0,159.0,96.0
away_win,0,2,0,54.0,99.0,148.0,114.0
home_win,4,0,0,96.0,71.0,23.0,52.0
tie,28,4,9,153.0,104.0,133.0,134.0
home_win,11,2,3,251.0,94.0,135.0,89.0
tie,1,0,1,63.0,50.0,65.0,79.0
tie,6,1,0,120.0,72.0,161.0,114.0
home_win,21,14,15,115.0,92.0,76.0,150.0
home_win,1,1,0,63.0,24.0,11.0,27.0
away_win,1,0,1,95.0,50.0,139.0,61.0
away_win,0,2,0,50.0,53.0,147.0,95.0
away_win,6,10,4,54.0,125.0,74.0,107.0
home_win,5,2,2,182.0,161.0,132.0,90.0
home_win,8,0,3,104.0,106.0,89.0,82.0
tie,0,1,2,115.0,94.0,97.0,57.0
tie,25,15,3,32.0,19.0,39.0,18.0
home_win,15,11,11,118.0,102.0,129.0,145.0
home_win,5,3,6,154.0,82.0,188.0,93.0
home_win,1,1,0,110.0,75.0,65.0,60.0
home_win,0,0,0,61.0,40.0,100.0,76.0
home_win,3,0,0,112.0,84.0,23.0,143.0
tie,2,6,5,96.0,111.0,121.0,84.0
home_win,0,8,0,40.0,151.0,108.0,88.0
home_win,2,0,0,107.0,88.0,57.0,72.0
home_win,9,2,5,236.0,121.0,75.0,81.0
away_win,0,3,1,89.0,57.0,171.0,100.0
home_win,2,0,0,101.0,53.0,41.0,21.0
home_win,0,1,0,34.0,50.0,48.0,39.0
home_win,2,0,0,177.0,72.0,184.0,109.0
away_win,3,0,1,137.0,141.0,19.0,42.0
away_win,2,3,0,182.0,125.0,123.0,108.0
away_win,5,11,3,68.0,72.0,116.0,105.0
home_win,2,0,0,133.0,92.0,46.0,111.0
tie,0,3,1,119.0,96.0,227.0,83.0
home_win,15,4,4,179.0,70.0,260.0,86.0
home_win,0,1,1,108.0,76.0,83.0,71.0
away_win,0,0,0,39.0,36.0,17.0,26.0
away_win,0,2,2,118.0,70.0,101.0,90.0
away_win,0,0,0,38.0,31.0,139.0,41.0
home_win,7,19,6,127.0,74.0,103.0,59.0
home_win,0,4,1,93.0,114.0,47.0,97.0
tie,4,19,6,100.0,108.0,244.0,134.0
home_win,7,1,0,174.0,55.0,66.0,98.0
home_win,25,17,13,86.0,91.0,101.0,97.0
home_win,10,10,11,279.0,142.0,155.0,145.0
tie,0,1,1,110.0,100.0,199.0,92.0
home_win,1,3,0,186.0,132.0,99.0,115.0
away_win,1,0,1,110.0,106.0,117.0,172.0
home_win,5,2,1,94.0,62.0,109.0,91.0
home_win,5,8,5,91.0,90.0,56.0,56.0
away_win,20,15,22,127.0,77.0,108.0,115.0
tie,0,6,3,26.0,55.0,67.0,68.0
away_win,0,1,0,7.0,17.0,68.0,93.0
home_win,6,3,5,229.0,76.0,148.0,106.0
home_win,32,20,14,52.0,66.0,57.0,87.0
tie,4,0,1,150.0,101.0,54.0,92.0
away_win,0,3,0,36.0,79.0,38.0,7.0
tie,1,0,0,17.0,11.0,49.0,141.0
home_win,2,4,0,19.0,21.0,140.0,63.0
home_win,2,1,1,109.0,84.0,29.0,56.0
away_win,4,12,0,52.0,94.0,58.0,88.0
tie,0,2,0,27.0,72.0,104.0,50.0
away_win,0,4,1,143.0,123.0,170.0,50.0
home_win,10,2,4,178.0,121.0,121.0,95.0
home_win,0,0,1,149.0,94.0,201.0,176.0
away_win,0,3,0,35.0,58.0,89.0,53.0
tie,0,0,0,45.0,50.0,6.0,8.0
tie,0,0,3,99.0,112.0,156.0,106.0
away_win,3,1,1,147.0,163.0,19.0,45.0
away_win,3,14,5,140.0,130.0,274.0,160.0
home_win,2,0,0,107.0,84.0,42.0,58.0
home_win,11,11,8,116.0,79.0,83.0,98.0
away_win,55,12,11,67.0,63.0,41.0,41.0
home_win,1,0,1,65.0,28.0,5.0,9.0
home_win,0,0,0,108.0,58.0,127.0,97.0
away_win,0,0,0,0.0,0.0,21.0,132.0
home_win,0,0,0,112.0,100.0,26.0,53.0
home_win,3,2,2,57.0,79.0,110.0,116.0
tie,1,3,4,90.0,50.0,81.0,41.0
tie,0,0,1,28.0,43.0,65.0,82.0
home_win,2,1,1,13.0,22.0,48.0,64.0
away_win,0,0,0,58.0,78.0,160.0,95.0
away_win,0,7,1,57.0,177.0,207.0,88.0
tie,0,0,0,2.0,1.0,105.0,65.0
home_win,6,11,3,98.0,86.0,47.0,70.0
home_win,0,0,0,33.0,48.0,19.0,25.0
away_win,2,4,2,134.0,126.0,229.0,124.0
tie,6,1,4,217.0,121.0,111.0,74.0
tie,5,3,4,126.0,123.0,83.0,71.0
home_win,14,2,1,133.0,68.0,62.0,85.0
home_win,4,0,0,169.0,150.0,55.0,126.0
away_win,1,3,2,33.0,66.0,58.0,62.0
away_win,0,0,0,123.0,125.0,72.0,75.0
home_win,4,1,1,58.0,44.0,27.0,53.0
home_win,5,0,2,192.0,126.0,102.0,64.0
home_win,0,1,1,142.0,80.0,95.0,77.0
home_win,0,0,0,102.0,75.0,148.0,111.0
away_win,2,1,0,18.0,13.0,11.0,12.0
away_win,1,3,1,43.0,114.0,139.0,69.0
home_win,12,18,7,14.0,32.0,19.0,25.0
home_win,3,1,2,28.0,41.0,8.0,53.0
away_win,3,6,3,64.0,66.0,102.0,85.0
away_win,9,6,4,152.0,61.0,140.0,76.0
away_win,15,68,21,95.0,80.0,204.0,70.0
away_win,6,4,6,97.0,126.0,104.0,74.0
tie,0,0,0,78.0,127.0,78.0,65.0
home_win,10,3,0,114.0,78.0,35.0,47.0
away_win,2,5,0,122.0,104.0,251.0,130.0
home_win,3,0,0,235.0,116.0,34.0,113.0
home_win,4,0,3,46.0,65.0,13.0,27.0
home_win,8,3,3,73.0,85.0,85.0,82.0
away_win,1,7,2,30.0,131.0,114.0,122.0
home_win,0,1,0,36.0,69.0,23.0,35.0
home_win,3,7,1,148.0,73.0,46.0,38.0
away_win,1,2,0,84.0,41.0,114.0,67.0
home_win,0,0,0,92.0,72.0,147.0,89.0
away_win,15,7,7,84.0,100.0,108.0,90.0
home_win,3,1,1,74.0,124.0,50.0,181.0
home_win,0,0,1,39.0,124.0,164.0,98.0
home_win,13,4,12,210.0,98.0,223.0,139.0
home_win,10,11,8,110.0,78.0,82.0,94.0
home_win,0,0,0,193.0,83.0,131.0,71.0
home_win,0,0,0,55.0,78.0,50.0,81.0
home_win,52,6,9,109.0,85.0,45.0,124.0
home_win,0,1,0,128.0,94.0,125.0,91.0
away_win,6,25,9,13.0,30.0,26.0,30.0
home_win,10,37,20,67.0,92.0,76.0,67.0
home_win,4,5,2,210.0,100.0,74.0,95.0
away_win,0,3,1,209.0,116.0,136.0,123.0
home_win,3,0,3,218.0,100.0,116.0,79.0
home_win,0,1,0,7.0,35.0,22.0,45.0
away_win,0,8,0,55.0,151.0,178.0,76.0
home_win,0,0,0,280.0,177.0,109.0,103.0
home_win,0,0,0,16.0,34.0,1.0,89.0
tie,0,0,2,66.0,74.0,21.0,25.0
tie,0,2,0,126.0,62.0,184.0,79.0
home_win,2,0,0,159.0,110.0,45.0,146.0
home_win,2,0,0,185.0,128.0,53.0,74.0
tie,2,0,2,150.0,61.0,50.0,49.0
home_win,5,2,2,127.0,60.0,107.0,77.0
tie,36,26,17,97.0,88.0,82.0,78.0
home_win,3,2,2,142.0,62.0,107.0,62.0
home_win,1,0,0,128.0,47.0,62.0,71.0
home_win,9,2,1,166.0,131.0,99.0,88.0
away_win,0,6,2,227.0,107.0,245.0,78.0
tie,1,0,1,177.0,86.0,121.0,101.0
home_win,0,1,0,38.0,38.0,67.0,60.0
home_win,3,0,1,144.0,93.0,104.0,105.0
home_win,4,0,0,122.0,115.0,35.0,138.0
away_win,1,1,0,4.0,34.0,58.0,117.0
away_win,1,3,0,73.0,99.0,130.0,88.0
home_win,16,1,1,210.0,81.0,62.0,140.0
home_win,1,0,0,16.0,38.0,12.0,83.0
away_win,0,3,0,187.0,98.0,250.0,93.0
tie,1,6,3,122.0,96.0,148.0,73.0
away_win,1,1,0,12.0,25.0,29.0,41.0
home_win,4,1,0,95.0,105.0,11.0,97.0
home_win,11,8,7,99.0,136.0,160.0,58.0
home_win,5,1,0,60.0,71.0,27.0,44.0
away_win,3,14,1,108.0,111.0,262.0,93.0
tie,0,10,3,10.0,21.0,45.0,23.0
tie,10,15,7,154.0,105.0,65.0,91.0
away_win,0,0,0,22.0,96.0,41.0,60.0
away_win,4,1,1,121.0,87.0,78.0,80.0
home_win,3,2,0,89.0,85.0,144.0,110.0
home_win,28,27,18,98.0,79.0,146.0,70.0
home_win,0,1,1,87.0,135.0,132.0,94.0
tie,10,15,7,154.0,132.0,139.0,134.0
away_win,3,8,8,207.0,96.0,156.0,107.0
away_win,0,0,0,8.0,18.0,4.0,4.0
home_win,2,12,2,39.0,57.0,92.0,91.0
home_win,9,2,2,173.0,112.0,146.0,143.0
home_win,4,1,2,139.0,113.0,147.0,96.0
tie,6,1,3,105.0,57.0,84.0,72.0
home_win,8,2,1,83.0,28.0,41.0,93.0
away_win,10,2,3,87.0,135.0,56.0,69.0
tie,0,2,0,15.0,105.0,132.0,93.0
away_win,7,11,4,44.0,54.0,47.0,60.0
tie,1,5,5,118.0,86.0,114.0,86.0
away_win,11,5,11,123.0,115.0,66.0,134.0
home_win,0,3,0,66.0,61.0,128.0,86.0
home_win,0,3,0,18.0,28.0,28.0,31.0
away_win,0,0,0,126.0,89.0,95.0,89.0
tie,4,3,0,137.0,155.0,85.0,91.0
home_win,0,0,0,14.0,16.0,20.0,20.0
home_win,10,1,1,127.0,68.0,58.0,54.0
home_win,2,1,0,41.0,51.0,111.0,164.0
home_win,14,24,14,152.0,155.0,206.0,147.0
home_win,2,0,0,146.0,57.0,39.0,138.0
home_win,2,0,1,230.0,124.0,116.0,75.0
away_win,0,0,0,20.0,60.0,77.0,98.0
home_win,1,4,0,104.0,119.0,151.0,63.0
tie,0,0,0,231.0,128.0,141.0,66.0
away_win,1,2,1,85.0,145.0,89.0,77.0
tie,0,0,0,19.0,38.0,16.0,42.0
tie,0,0,0,31.0,71.0,117.0,110.0
tie,1,4,3,119.0,122.0,96.0,66.0
home_win,3,2,5,94.0,130.0,53.0,67.0
tie,0,0,0,51.0,65.0,43.0,57.0
home_win,0,1,0,124.0,102.0,52.0,52.0
away_win,0,1,1,45.0,61.0,101.0,107.0
home_win,21,44,14,121.0,106.0,171.0,119.0
tie,7,6,6,77.0,78.0,197.0,90.0
away_win,1,0,0,53.0,45.0,68.0,57.0
away_win,0,0,1,15.0,32.0,3.0,13.0
away_win,1,4,0,24.0,181.0,145.0,99.0
away_win,3,0,1,61.0,86.0,123.0,108.0
tie,7,10,8,108.0,99.0,131.0,106.0
tie,0,0,0,15.0,167.0,5.0,155.0
away_win,0,3,0,65.0,81.0,106.0,80.0
home_win,20,52,17,45.0,104.0,106.0,93.0
away_win,0,3,0,9.0,142.0,193.0,65.0
home_win,1,0,0,191.0,78.0,150.0,91.0
home_win,0,0,0,169.0,102.0,10.0,63.0
away_win,0,0,0,89.0,87.0,51.0,33.0
home_win,2,0,2,142.0,115.0,65.0,67.0
home_win,0,0,0,0.0,0.0,24.0,62.0
home_win,1,2,0,106.0,145.0,142.0,161.0
away_win,0,1,0,15.0,49.0,157.0,109.0
away_win,17,2,3,148.0,58.0,112.0,62.0
home_win,37,8,14,202.0,171.0,91.0,67.0
tie,5,4,2,157.0,85.0,121.0,91.0
tie,3,8,3,71.0,86.0,77.0,99.0
away_win,0,0,0,6.0,13.0,2.0,2.0
tie,0,1,0,10.0,21.0,99.0,97.0
away_win,8,2,0,32.0,48.0,30.0,85.0
home_win,6,4,2,117.0,87.0,78.0,157.0
home_win,0,0,1,25.0,21.0,22.0,12.0
tie,13,1,7,249.0,135.0,233.0,99.0
home_win,1,0,0,48.0,39.0,0.0,15.0
away_win,1,6,4,81.0,113.0,124.0,64.0
away_win,2,1,1,15.0,19.0,12.0,21.0
tie,0,6,1,104.0,93.0,142.0,65.0
tie,5,5,4,109.0,89.0,69.0,81.0
away_win,14,32,13,90.0,123.0,168.0,131.0
home_win,8,1,2,159.0,92.0,114.0,76.0
away_win,2,0,0,115.0,147.0,114.0,93.0
tie,0,0,0,81.0,92.0,56.0,55.0
away_win,3,5,4,41.0,35.0,170.0,114.0
tie,3,3,4,255.0,87.0,209.0,72.0
away_win,1,7,2,111.0,71.0,155.0,92.0
home_win,1,1,1,55.0,76.0,10.0,118.0
away_win,11,37,17,95.0,130.0,146.0,102.0
away_win,0,5,2,41.0,130.0,81.0,90.0
away_win,1,2,2,78.0,84.0,153.0,94.0
tie,3,3,7,91.0,47.0,58.0,71.0
away_win,0,1,2,103.0,74.0,139.0,135.0
tie,3,6,4,64.0,82.0,115.0,103.0
home_win,10,5,3,203.0,91.0,109.0,99.0
tie,0,1,1,145.0,108.0,86.0,59.0
tie,0,3,0,54.0,185.0,139.0,83.0
away_win,1,4,3,79.0,101.0,199.0,90.0
away_win,0,0,0,64.0,62.0,68.0,40.0
home_win,7,4,1,93.0,139.0,123.0,273.0
home_win,38,4,6,174.0,133.0,61.0,172.0
home_win,0,0,0,186.0,97.0,61.0,118.0
home_win,1,0,0,118.0,99.0,85.0,136.0
home_win,4,14,3,59.0,63.0,96.0,70.0
tie,0,1,0,22.0,25.0,120.0,92.0
home_win,7,16,5,215.0,66.0,173.0,85.0
home_win,8,6,8,123.0,41.0,141.0,77.0
away_win,0,1,0,25.0,86.0,149.0,127.0
tie,5,4,4,139.0,89.0,97.0,56.0
away_win,4,5,6,142.0,58.0,170.0,99.0
home_win,4,1,1,44.0,72.0,15.0,97.0
home_win,0,1,0,90.0,55.0,268.0,95.0
tie,1,1,0,101.0,87.0,72.0,62.0
away_win,1,6,5,117.0,133.0,132.0,62.0
away_win,1,1,0,87.0,78.0,27.0,26.0
home_win,0,1,2,98.0,105.0,74.0,86.0
away_win,1,1,1,39.0,53.0,119.0,84.0
tie,8,7,6,114.0,54.0,124.0,90.0
away_win,25,23,11,99.0,71.0,81.0,68.0
home_win,0,0,0,49.0,138.0,24.0,89.0
home_win,0,0,0,70.0,56.0,18.0,51.0
home_win,0,0,0,149.0,118.0,61.0,86.0
away_win,0,0,0,26.0,16.0,7.0,7.0
tie,2,2,1,65.0,117.0,70.0,78.0
away_win,2,1,4,225.0,120.0,205.0,125.0
away_win,0,0,1,140.0,102.0,191.0,122.0
home_win,1,1,0,65.0,68.0,125.0,80.0
away_win,0,0,0,35.0,79.0,199.0,86.0
home_win,0,0,0,102.0,105.0,33.0,140.0
home_win,3,4,4,31.0,63.0,37.0,61.0
home_win,1,5,3,139.0,56.0,285.0,102.0
home_win,4,0,1,102.0,45.0,94.0,121.0
home_win,0,3,1,102.0,113.0,115.0,94.0
away_win,3,1,1,102.0,87.0,51.0,97.0
tie,0,0,0,73.0,88.0,111.0,117.0
tie,4,2,1,135.0,72.0,47.0,58.0
home_win,1,5,2,98.0,66.0,136.0,53.0
tie,1,0,2,73.0,101.0,60.0,64.0
home_win,0,0,0,199.0,248.0,15.0,62.0
away_win,4,4,0,20.0,35.0,24.0,27.0
home_win,1,1,0,44.0,57.0,158.0,121.0
home_win,0,1,1,33.0,33.0,84.0,57.0
away_win,3,10,7,81.0,72.0,104.0,79.0
tie,5,7,5,153.0,118.0,105.0,61.0
home_win,0,5,0,88.0,69.0,43.0,36.0
away_win,3,8,3,173.0,71.0,115.0,112.0
home_win,0,0,1,23.0,46.0,41.0,21.0
tie,0,3,2,75.0,75.0,75.0,73.0
tie,2,0,0,10.0,18.0,5.0,54.0
home_win,28,10,22,67.0,118.0,100.0,146.0
away_win,15,6,12,122.0,76.0,110.0,70.0
home_win,17,9,8,34.0,35.0,21.0,16.0
home_win,1,0,3,66.0,89.0,32.0,29.0
home_win,0,0,0,45.0,40.0,11.0,31.0
home_win,6,3,6,82.0,91.0,177.0,125.0
tie,2,1,4,158.0,92.0,140.0,62.0
away_win,1,6,1,69.0,91.0,115.0,87.0
away_win,18,39,9,78.0,146.0,108.0,119.0
away_win,0,5,0,2.0,20.0,29.0,18.0
away_win,1,3,0,73.0,88.0,251.0,137.0
home_win,1,0,0,208.0,80.0,83.0,54.0
tie,1,10,2,42.0,89.0,74.0,60.0
away_win,5,4,2,63.0,80.0,66.0,52.0
away_win,0,0,0,67.0,60.0,120.0,94.0
tie,2,3,0,161.0,76.0,105.0,88.0
home_win,2,4,1,75.0,62.0,94.0,70.0
away_win,1,4,2,109.0,90.0,144.0,63.0
home_win,0,0,0,11.0,3.0,0.0,0.0
home_win,1,0,0,17.0,10.0,19.0,13.0
away_win,0,0,0,123.0,179.0,40.0,84.0
home_win,0,2,0,195.0,102.0,88.0,95.0
away_win,2,17,6,149.0,150.0,220.0,135.0
home_win,38,44,18,133.0,89.0,170.0,99.0
home_win,37,30,30,143.0,110.0,126.0,107.0
away_win,0,2,1,54.0,54.0,59.0,50.0
home_win,9,5,3,30.0,88.0,28.0,93.0
tie,36,10,11,179.0,138.0,141.0,136.0
home_win,4,1,3,151.0,60.0,68.0,76.0
home_win,5,1,1,71.0,67.0,89.0,103.0
home_win,0,2,1,93.0,119.0,131.0,140.0
away_win,1,2,0,52.0,86.0,114.0,88.0
tie,1,1,0,68.0,57.0,157.0,117.0
home_win,6,6,6,183.0,53.0,250.0,100.0
home_win,4,0,1,109.0,87.0,85.0,86.0
tie,14,4,7,200.0,127.0,102.0,79.0
away_win,5,45,17,97.0,85.0,144.0,86.0
home_win,0,0,0,19.0,17.0,1.0,3.0
tie,3,3,7,71.0,59.0,88.0,59.0
away_win,2,2,0,21.0,113.0,49.0,79.0
away_win,4,9,3,148.0,91.0,146.0,97.0
tie,3,0,1,118.0,76.0,62.0,72.0
away_win,0,2,0,13.0,23.0,52.0,25.0
home_win,5,3,1,44.0,65.0,62.0,81.0
away_win,0,12,2,68.0,102.0,95.0,61.0
home_win,13,2,2,116.0,53.0,49.0,87.0
away_win,0,0,0,96.0,209.0,185.0,76.0
home_win,0,0,0,275.0,157.0,101.0,78.0
home_win,1,1,0,69.0,63.0,68.0,76.0
away_win,1,2,1,146.0,100.0,50.0,34.0
home_win,0,0,1,5.0,3.0,16.0,24.0
home_win,16,2,8,253.0,92.0,124.0,81.0
away_win,6,0,1,41.0,86.0,33.0,99.0
away_win,2,3,2,60.0,55.0,74.0,83.0
home_win,1,0,2,83.0,86.0,94.0,74.0
away_win,0,0,0,4.0,24.0,0.0,0.0
home_win,0,0,0,16.0,143.0,6.0,234.0
home_win,4,0,0,124.0,76.0,33.0,113.0
away_win,13,40,10,59.0,41.0,151.0,68.0
away_win,0,0,0,46.0,35.0,52.0,44.0
tie,1,2,0,176.0,83.0,106.0,110.0
tie,0,0,0,181.0,131.0,120.0,89.0
away_win,0,5,0,12.0,41.0,62.0,32.0
home_win,2,7,3,115.0,82.0,134.0,91.0
home_win,3,6,3,211.0,131.0,209.0,70.0
home_win,3,2,1,152.0,49.0,134.0,67.0
home_win,0,0,0,58.0,95.0,29.0,34.0
home_win,13,1,5,155.0,114.0,26.0,85.0
home_win,1,0,1,93.0,71.0,82.0,94.0
home_win,49,14,28,186.0,98.0,120.0,110.0
home_win,0,0,0,190.0,69.0,245.0,141.0
tie,2,1,0,118.0,38.0,74.0,68.0
away_win,0,0,1,54.0,85.0,64.0,58.0
away_win,3,1,1,59.0,46.0,72.0,66.0
home_win,13,0,0,104.0,56.0,20.0,90.0
home_win,1,1,2,88.0,68.0,72.0,86.0
home_win,1,1,1,80.0,115.0,19.0,45.0
home_win,24,7,7,82.0,49.0,65.0,39.0
home_win,3,3,3,165.0,107.0,119.0,75.0
home_win,3,0,0,98.0,97.0,36.0,107.0
away_win,1,2,0,65.0,110.0,194.0,115.0
away_win,0,0,0,9.0,22.0,0.0,0.0
tie,2,2,2,91.0,82.0,58.0,19.0
away_win,1,4,0,57.0,112.0,114.0,100.0
home_win,1,1,0,42.0,163.0,59.0,88.0
home_win,2,6,4,127.0,93.0,94.0,101.0
home_win,1,0,0,118.0,103.0,28.0,89.0
home_win,6,4,2,226.0,132.0,114.0,101.0
tie,3,2,2,98.0,55.0,116.0,132.0
tie,2,2,2,117.0,97.0,145.0,110.0
home_win,0,3,1,47.0,42.0,64.0,65.0
away_win,12,15,14,72.0,104.0,118.0,94.0
home_win,4,6,5,150.0,120.0,153.0,129.0
home_win,2,1,1,87.0,79.0,63.0,68.0
tie,0,0,0,8.0,22.0,33.0,37.0
home_win,2,2,2,41.0,23.0,23.0,30.0
home_win,2,7,4,166.0,102.0,126.0,89.0
home_win,2,1,0,150.0,92.0,38.0,66.0
tie,14,8,2,38.0,35.0,45.0,32.0
away_win,0,1,0,66.0,98.0,47.0,68.0
away_win,1,6,2,32.0,130.0,56.0,149.0
tie,4,0,0,123.0,80.0,51.0,89.0
home_win,9,6,8,73.0,88.0,141.0,108.0
home_win,6,7,2,18.0,54.0,16.0,75.0
home_win,5,2,0,279.0,111.0,175.0,132.0
home_win,3,2,0,135.0,98.0,103.0,84.0
home_win,0,0,0,108.0,94.0,72.0,62.0
tie,0,1,0,46.0,82.0,99.0,94.0
home_win,0,2,1,193.0,103.0,134.0,90.0
home_win,1,0,0,55.0,115.0,42.0,70.0
home_win,2,3,3,56.0,58.0,28.0,47.0
home_win,14,15,7,82.0,81.0,87.0,123.0
away_win,7,3,3,109.0,85.0,92.0,103.0
tie,1,3,0,26.0,73.0,36.0,126.0
tie,26,18,8,100.0,68.0,194.0,82.0
tie,9,4,2,112.0,81.0,99.0,105.0
home_win,3,0,0,67.0,58.0,28.0,48.0
away_win,1,6,0,35.0,81.0,116.0,68.0
home_win,1,0,1,169.0,117.0,137.0,100.0
home_win,2,0,1,20.0,46.0,19.0,43.0
away_win,1,2,2,54.0,184.0,116.0,110.0
home_win,0,2,1,103.0,44.0,124.0,64.0
tie,0,0,0,80.0,119.0,220.0,98.0
home_win,3,0,0,167.0,94.0,25.0,51.0
tie,0,0,0,147.0,92.0,163.0,62.0
home_win,1,1,0,136.0,148.0,27.0,46.0
home_win,0,1,0,7.0,31.0,36.0,135.0
tie,1,0,1,136.0,89.0,123.0,95.0
home_win,10,4,7,122.0,85.0,99.0,89.0
tie,0,3,0,87.0,56.0,195.0,107.0
away_win,0,4,0,5.0,17.0,47.0,60.0
tie,4,0,2,49.0,69.0,17.0,48.0
home_win,7,8,4,52.0,40.0,62.0,44.0
away_win,4,13,3,74.0,101.0,109.0,118.0
away_win,3,0,2,78.0,57.0,43.0,76.0
away_win,0,2,0,267.0,150.0,141.0,96.0
home_win,3,0,0,127.0,81.0,147.0,146.0
home_win,1,0,0,45.0,62.0,7.0,19.0
tie,3,0,1,206.0,96.0,84.0,111.0
tie,14,8,6,94.0,98.0,99.0,107.0
home_win,0,1,0,81.0,87.0,142.0,111.0
home_win,2,1,2,279.0,141.0,102.0,104.0
away_win,0,0,0,142.0,118.0,69.0,116.0
